authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,moderationStatus,text
mellow m,https://yt3.ggpht.com/-v53uKYyRgBE/AAAAAAAAAAI/AAAAAAAAAAA/lRswxXJCpic/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCic6dnBCkPGtdy-glHIJ6BQ,UCic6dnBCkPGtdy-glHIJ6BQ,o_nfdzMhmrA,i wanna see this 😍😍😍,i wanna see this 😍😍😍,TRUE,none,0,2017-12-28T08:48:09.000Z,2017-12-28T08:50:08.000Z,NA,i wanna see this 😍😍😍
kendry375 _,https://yt3.ggpht.com/-dZdlMKYWShc/AAAAAAAAAAI/AAAAAAAAAAA/qfPazeA8PBo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCOfBI05SWhAJNJbtEBTxMig,UCOfBI05SWhAJNJbtEBTxMig,o_nfdzMhmrA,“Where the emojis never used hang out” <br />U think this aint used ??<br />🍆🍆🍆💦💦,"“Where the emojis never used hang out” 
U think this aint used ??
🍆🍆🍆💦💦",TRUE,none,0,2017-12-28T05:28:42.000Z,2017-12-28T05:28:42.000Z,NA,"“Where the emojis never used hang out” 
U think this aint used ??
🍆🍆🍆💦💦"
CycloneGaming,https://yt3.ggpht.com/-Wj3Vwka-Sbk/AAAAAAAAAAI/AAAAAAAAAAA/zIPyaCWNEIU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCiZB4sn1yOwRACI1Oiufpsg,UCiZB4sn1yOwRACI1Oiufpsg,o_nfdzMhmrA,"Emoji Movie: Gene is odd one out emoji<br />Emoji Movie 2: Gene gets laid, &#39;Jailbreak&#39; tries to assassinate him<br />Emoji Movie 3: Gene is the new phone dictator, Smiler now the protagonist.<br />Emoji Movie 4: Alex gets laid<br />Emoji Movie 5: Who knows?","Emoji Movie: Gene is odd one out emoji
Emoji Movie 2: Gene gets laid, 'Jailbreak' tries to assassinate him
Emoji Movie 3: Gene is the new phone dictator, Smiler now the protagonist.
Emoji Movie 4: Alex gets laid
Emoji Movie 5: Who knows?",TRUE,none,0,2018-01-28T15:44:09.000Z,2018-01-28T15:44:09.000Z,NA,"Emoji Movie: Gene is odd one out emoji
Emoji Movie 2: Gene gets laid, 'Jailbreak' tries to assassinate him
Emoji Movie 3: Gene is the new phone dictator, Smiler now the protagonist.
Emoji Movie 4: Alex gets laid
Emoji Movie 5: Who knows?"
Samuel'sCrazyWorld,https://yt3.ggpht.com/-zi_r22EbOnE/AAAAAAAAAAI/AAAAAAAAAAA/NbXB1wjjYvc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCVH3WkFuvZ3-xoA4W8gDWLA,UCVH3WkFuvZ3-xoA4W8gDWLA,o_nfdzMhmrA,Sad that all these talented animators wasted their time on this.,Sad that all these talented animators wasted their time on this.,TRUE,none,0,2018-01-28T05:07:37.000Z,2018-01-28T05:07:37.000Z,NA,Sad that all these talented animators wasted their time on this.
Tundra Snow Leopard,https://yt3.ggpht.com/-trRq5hdSlss/AAAAAAAAAAI/AAAAAAAAAAA/tqMRzuxK194/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCrSB_yZQO74ATA5eI0RfPJQ,UCrSB_yZQO74ATA5eI0RfPJQ,o_nfdzMhmrA,I just watched this movie and honestly it’s not bad.,I just watched this movie and honestly it’s not bad.,TRUE,none,0,2018-01-28T02:07:26.000Z,2018-01-28T02:07:26.000Z,NA,I just watched this movie and honestly it’s not bad.
spy main,https://yt3.ggpht.com/-U7_yP833rWY/AAAAAAAAAAI/AAAAAAAAAAA/AJA8hkbBjyo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCO990rqicWqj7P9xL9y5-4A,UCO990rqicWqj7P9xL9y5-4A,o_nfdzMhmrA,First horseman of the apocalypse,First horseman of the apocalypse,TRUE,none,0,2018-01-28T00:46:23.000Z,2018-01-28T00:46:23.000Z,NA,First horseman of the apocalypse
Robert House,https://yt3.ggpht.com/-McungPRvQd0/AAAAAAAAAAI/AAAAAAAAAAA/aCGKxgp14Cw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCP2u7Zg8sW_VHkcbvHZlX1g,UCP2u7Zg8sW_VHkcbvHZlX1g,o_nfdzMhmrA,No.,No.,TRUE,none,0,2018-01-27T09:33:18.000Z,2018-01-27T09:33:18.000Z,NA,No.
Lego Builder,https://yt3.ggpht.com/-QLe4l9dTDGk/AAAAAAAAAAI/AAAAAAAAAAA/RmStT07JQkE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCk7yvSx8mT8PgrWdgilvBAw,UCk7yvSx8mT8PgrWdgilvBAw,o_nfdzMhmrA,tgis is terrible,tgis is terrible,TRUE,none,0,2018-01-27T09:18:59.000Z,2018-01-27T09:18:59.000Z,NA,tgis is terrible
Tristan Michels,https://yt3.ggpht.com/-0fIK-pAMsE8/AAAAAAAAAAI/AAAAAAAAAAA/VvsQW0vTFvQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCpKvkHxxKsEdCqotizu9_ug,UCpKvkHxxKsEdCqotizu9_ug,o_nfdzMhmrA,"CONGRATUATIONS ON THE 4 RAZZIE NOMINATIONS YOU GOT, SONY! THAT WILL TEACH YOU!","CONGRATUATIONS ON THE 4 RAZZIE NOMINATIONS YOU GOT, SONY! THAT WILL TEACH YOU!",TRUE,none,0,2018-01-26T19:46:23.000Z,2018-01-26T19:46:23.000Z,NA,"CONGRATUATIONS ON THE 4 RAZZIE NOMINATIONS YOU GOT, SONY! THAT WILL TEACH YOU!"
Madison Davila,https://yt3.ggpht.com/-NraRB24geGo/AAAAAAAAAAI/AAAAAAAAAAA/OvS8mQ3aNR4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCptIrjxSgw_k7YAtS4PC9kA,UCptIrjxSgw_k7YAtS4PC9kA,o_nfdzMhmrA,"Still would rather watch this than the TTG movie, honestly.","Still would rather watch this than the TTG movie, honestly.",TRUE,none,0,2018-01-25T23:45:34.000Z,2018-01-25T23:45:34.000Z,NA,"Still would rather watch this than the TTG movie, honestly."
Zacy Mekail,https://yt3.ggpht.com/-SgUgTkROuxo/AAAAAAAAAAI/AAAAAAAAAAA/T6P3PVEmgf4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCSo-DRRb3nJn_kjb-c6v3Rw,UCSo-DRRb3nJn_kjb-c6v3Rw,o_nfdzMhmrA,😒✋🏻😀,😒✋🏻😀,TRUE,none,0,2018-01-25T10:22:16.000Z,2018-01-25T10:22:16.000Z,NA,😒✋🏻😀
keowx,https://yt3.ggpht.com/-ND_EwGjTv40/AAAAAAAAAAI/AAAAAAAAAAA/cM5mafA0AG8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCVXDBTalu-bPzg20X-IFOqA,UCVXDBTalu-bPzg20X-IFOqA,o_nfdzMhmrA,🌯🍱🍥🍚🍿🍪🍹🍼🏸🏓🏵🎗🕴⛹🎨🎰🛫🛬🛰💺🚏🚦🚥⛽️🕌🕍🕋🕹⌚️📱🖱💻⌨🗜🖥📠📽📼🖲📟🎚🕰🎙📻📺📠🎛⏱⏲⏰🕰🔌🔋📡⌛️⏳🔦🕯🗑🛢⚙⛓📿🗝🔭🏺🔮🛡⚔🗡⛓⚙🛠⚒🔨⛏🔩⚖🔧🛎🛍 💌📧🛌🛋🛏🔖🕳🗄📊📈📉📑📃📄📅📆🗓📇🗞🖍✒️🖋🖌🔍🔎📝🔏✂️🕵🏼🎒👓👟,🌯🍱🍥🍚🍿🍪🍹🍼🏸🏓🏵🎗🕴⛹🎨🎰🛫🛬🛰💺🚏🚦🚥⛽️🕌🕍🕋🕹⌚️📱🖱💻⌨🗜🖥📠📽📼🖲📟🎚🕰🎙📻📺📠🎛⏱⏲⏰🕰🔌🔋📡⌛️⏳🔦🕯🗑🛢⚙⛓📿🗝🔭🏺🔮🛡⚔🗡⛓⚙🛠⚒🔨⛏🔩⚖🔧🛎🛍 💌📧🛌🛋🛏🔖🕳🗄📊📈📉📑📃📄📅📆🗓📇🗞🖍✒️🖋🖌🔍🔎📝🔏✂️🕵🏼🎒👓👟,TRUE,none,0,2018-01-25T07:35:34.000Z,2018-01-25T07:35:34.000Z,NA,🌯🍱🍥🍚🍿🍪🍹🍼🏸🏓🏵🎗🕴⛹🎨🎰🛫🛬🛰💺🚏🚦🚥⛽️🕌🕍🕋🕹⌚️📱🖱💻⌨🗜🖥📠📽📼🖲📟🎚🕰🎙📻📺📠🎛⏱⏲⏰🕰🔌🔋📡⌛️⏳🔦🕯🗑🛢⚙⛓📿🗝🔭🏺🔮🛡⚔🗡⛓⚙🛠⚒🔨⛏🔩⚖🔧🛎🛍 💌📧🛌🛋🛏🔖🕳🗄📊📈📉📑📃📄📅📆🗓📇🗞🖍✒️🖋🖌🔍🔎📝🔏✂️🕵🏼🎒👓👟
Howling Burd19,https://yt3.ggpht.com/-nhzNpo08TLU/AAAAAAAAAAI/AAAAAAAAAAA/RW3ZnD-p8rc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCOtbrQjdKi9IINhgIorwfaw,UCOtbrQjdKi9IINhgIorwfaw,o_nfdzMhmrA,"The worst part about this movie is how it actually made a lot of money! Humanity, what the f*ck is wrong with you!","The worst part about this movie is how it actually made a lot of money! Humanity, what the f*ck is wrong with you!",TRUE,none,0,2018-01-24T12:22:13.000Z,2018-01-24T12:22:13.000Z,NA,"The worst part about this movie is how it actually made a lot of money! Humanity, what the f*ck is wrong with you!"
Slushi30 Aj,https://yt3.ggpht.com/-ER-b10Mr4GM/AAAAAAAAAAI/AAAAAAAAAAA/NGhIMEDjNT0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCAO91QAwbJWxnz5cCkHJBhg,UCAO91QAwbJWxnz5cCkHJBhg,o_nfdzMhmrA,👎👎👎,👎👎👎,TRUE,none,1,2018-01-24T01:23:28.000Z,2018-01-24T01:23:28.000Z,NA,👎👎👎
G od,https://yt3.ggpht.com/-4hdNqSiIRX0/AAAAAAAAAAI/AAAAAAAAAAA/3qi07cgcQyg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCFiThnRv3E1WOndNjYBy7pg,UCFiThnRv3E1WOndNjYBy7pg,o_nfdzMhmrA,I have left,I have left,TRUE,none,0,2018-01-24T00:29:12.000Z,2018-01-24T00:29:12.000Z,NA,I have left
For One Purpose Only,https://yt3.ggpht.com/-AlLgfDZzIS8/AAAAAAAAAAI/AAAAAAAAAAA/1TwtiZ815ow/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCVAhu7f0Wlg-bZ0KHiZ2-8Q,UCVAhu7f0Wlg-bZ0KHiZ2-8Q,o_nfdzMhmrA,People who say the Last Jedi was horrible don’t know the existence of this movie.,People who say the Last Jedi was horrible don’t know the existence of this movie.,TRUE,none,0,2018-01-23T20:47:06.000Z,2018-01-23T20:47:06.000Z,NA,People who say the Last Jedi was horrible don’t know the existence of this movie.
TEEMRED ###,https://yt3.ggpht.com/-M1OH4eK62Uc/AAAAAAAAAAI/AAAAAAAAAAA/5E2n3MEYf8Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCMmkDXkVdR4P3qC1G5Hdjjw,UCMmkDXkVdR4P3qC1G5Hdjjw,o_nfdzMhmrA,There is never a &quot;wrong emoji&quot;; teenagers always tend to press a random emoji anyways.,"There is never a ""wrong emoji""; teenagers always tend to press a random emoji anyways.",TRUE,none,0,2018-01-23T02:01:26.000Z,2018-01-23T02:01:26.000Z,NA,"There is never a ""wrong emoji""; teenagers always tend to press a random emoji anyways."
Buddy Bro,https://yt3.ggpht.com/-wE-g2ri8Oas/AAAAAAAAAAI/AAAAAAAAAAA/J-HOE89xC8M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCvqySp-Kr3mdld--nTJnsKw,UCvqySp-Kr3mdld--nTJnsKw,o_nfdzMhmrA,The 22k likes are from SONY employees and their bots,The 22k likes are from SONY employees and their bots,TRUE,none,0,2018-01-23T00:00:38.000Z,2018-01-23T00:00:38.000Z,NA,The 22k likes are from SONY employees and their bots
soul_ punkk,https://yt3.ggpht.com/-AK_8sxnGp1Q/AAAAAAAAAAI/AAAAAAAAAAA/YMHFJsSEWYs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCLXcevWXoi_SkMtHSM2h6gQ,UCLXcevWXoi_SkMtHSM2h6gQ,o_nfdzMhmrA,Wish this could be removed like most cancerous tumors.,Wish this could be removed like most cancerous tumors.,TRUE,none,0,2018-01-22T20:34:59.000Z,2018-01-22T20:34:59.000Z,NA,Wish this could be removed like most cancerous tumors.
Gabers Gamers,https://yt3.ggpht.com/-R-YTAhFfSLU/AAAAAAAAAAI/AAAAAAAAAAA/HrYzAPe_Vzg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC678iceDVHPjpksKSl1MF2Q,UC678iceDVHPjpksKSl1MF2Q,o_nfdzMhmrA,Omg this is my favourite movie ever like this comment and your crush will ask you out,Omg this is my favourite movie ever like this comment and your crush will ask you out,TRUE,none,1,2018-01-22T17:30:56.000Z,2018-01-22T17:30:56.000Z,NA,Omg this is my favourite movie ever like this comment and your crush will ask you out
That One Annoying Person In The Comment Section,https://yt3.ggpht.com/-HenB-5CYrYc/AAAAAAAAAAI/AAAAAAAAAAA/jOhHT88oJxU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC6MslAb82cKGptDXmuNbjvg,UC6MslAb82cKGptDXmuNbjvg,o_nfdzMhmrA,I&#39;d prefer to only be able to watch all of the sharknado movies for the rest of my life than see this even once,I'd prefer to only be able to watch all of the sharknado movies for the rest of my life than see this even once,TRUE,none,0,2018-01-22T02:35:33.000Z,2018-01-22T02:35:33.000Z,NA,I'd prefer to only be able to watch all of the sharknado movies for the rest of my life than see this even once
B Aister,https://yt3.ggpht.com/-yQ0rO9zXxhw/AAAAAAAAAAI/AAAAAAAAAAA/oHbaAPc79i4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCJEfbsbdrOuVpR2UO4mRn-w,UCJEfbsbdrOuVpR2UO4mRn-w,o_nfdzMhmrA,من خلف زون لايك🌚💔,من خلف زون لايك🌚💔,TRUE,none,0,2018-01-21T19:53:56.000Z,2018-01-21T19:53:56.000Z,NA,من خلف زون لايك🌚💔
Nx Doyle,https://yt3.ggpht.com/-KTR7MDVDkVU/AAAAAAAAAAI/AAAAAAAAAAA/QvoTDJQcRAs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwDztbbW4xTpJuljvuddJ_Q,UCwDztbbW4xTpJuljvuddJ_Q,o_nfdzMhmrA,Is there anything James Corden can do?,Is there anything James Corden can do?,TRUE,none,0,2018-01-21T06:40:53.000Z,2018-01-21T06:40:53.000Z,NA,Is there anything James Corden can do?
grubbylyra,https://yt3.ggpht.com/-abMntFVNpwk/AAAAAAAAAAI/AAAAAAAAAAA/AKYTIVtxElk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5ycks8YBqlbEXZWyZppLCQ,UC5ycks8YBqlbEXZWyZppLCQ,o_nfdzMhmrA,This movie would have been better if it were in 2016,This movie would have been better if it were in 2016,TRUE,none,0,2018-01-20T21:24:27.000Z,2018-01-20T21:24:27.000Z,NA,This movie would have been better if it were in 2016
Mo7md Jordan,https://yt3.ggpht.com/-mncRWMhxlIU/AAAAAAAAAAI/AAAAAAAAAAA/itR2S7YsM9Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCD1YqyWggwmEnlFbP6Qelag,UCD1YqyWggwmEnlFbP6Qelag,o_nfdzMhmrA,الي جا من خلف لايك 😂😂😂😂,الي جا من خلف لايك 😂😂😂😂,TRUE,none,0,2018-01-20T16:15:30.000Z,2018-01-20T16:15:30.000Z,NA,الي جا من خلف لايك 😂😂😂😂
البلويـ يـلـد818,https://yt3.ggpht.com/-aU_tMQ1C6BA/AAAAAAAAAAI/AAAAAAAAAAA/87eyipPZrJc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC6ijBPlClcXD5xkNIqmnDKA,UC6ijBPlClcXD5xkNIqmnDKA,o_nfdzMhmrA,الي جاي من خلف زون لايك,الي جاي من خلف زون لايك,TRUE,none,1,2018-01-20T10:43:22.000Z,2018-01-20T10:43:22.000Z,NA,الي جاي من خلف زون لايك
تصاميـہـم ابـہن ديالــے,https://yt3.ggpht.com/-eqOuOlII2wA/AAAAAAAAAAI/AAAAAAAAAAA/QscWrzR_T6Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC68_3LRHwzTJacnQmpCA1Qg,UC68_3LRHwzTJacnQmpCA1Qg,o_nfdzMhmrA,😂😅,😂😅,TRUE,none,0,2018-01-20T10:24:44.000Z,2018-01-20T10:24:44.000Z,NA,😂😅
Max Fisken,https://yt3.ggpht.com/-5MIv1x84_R0/AAAAAAAAAAI/AAAAAAAAAAA/QNGBTxKFJQU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC9AqMhhcF4VAeRpNWAp27jg,UC9AqMhhcF4VAeRpNWAp27jg,o_nfdzMhmrA,OMG this sucks,OMG this sucks,TRUE,none,0,2018-01-20T07:50:34.000Z,2018-01-20T07:50:34.000Z,NA,OMG this sucks
ATH3GR8,https://yt3.ggpht.com/-uQKLEAsWhL4/AAAAAAAAAAI/AAAAAAAAAAA/Mf1lKG_4CYM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCPKtQE408wup8R62SpBX9bg,UCPKtQE408wup8R62SpBX9bg,o_nfdzMhmrA,10/10 movie 😂,10/10 movie 😂,TRUE,none,0,2018-01-20T02:16:58.000Z,2018-01-20T02:16:58.000Z,NA,10/10 movie 😂
The Duchess 1,https://yt3.ggpht.com/-PeBALw3X_H4/AAAAAAAAAAI/AAAAAAAAAAA/A8EuCsZpjng/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCScAPvVa10O4m2RPrKmUerw,UCScAPvVa10O4m2RPrKmUerw,o_nfdzMhmrA,This movie wasn&#39;t made for US. IT WAS MADE FOR TODAY&#39;S KIDS!,This movie wasn't made for US. IT WAS MADE FOR TODAY'S KIDS!,TRUE,none,0,2018-01-19T23:03:38.000Z,2018-01-19T23:03:38.000Z,NA,This movie wasn't made for US. IT WAS MADE FOR TODAY'S KIDS!
lovely girl,https://yt3.ggpht.com/-VobNls7G3xc/AAAAAAAAAAI/AAAAAAAAAAA/Rh32m1EoWs4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCqxfWRdSJPMa-U48pkqqJTA,UCqxfWRdSJPMa-U48pkqqJTA,o_nfdzMhmrA,So bad 😞✋💔,So bad 😞✋💔,TRUE,none,0,2018-01-19T15:26:30.000Z,2018-01-19T15:26:30.000Z,NA,So bad 😞✋💔
Leen,https://yt3.ggpht.com/--hI9OMUXtU4/AAAAAAAAAAI/AAAAAAAAAAA/-drEd8QMWuk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCSgshaPFRWtnYxoZ-DrduGg,UCSgshaPFRWtnYxoZ-DrduGg,o_nfdzMhmrA,دا اللي حيفتحوه في السينما,دا اللي حيفتحوه في السينما,TRUE,none,0,2018-01-19T13:39:47.000Z,2018-01-19T13:39:47.000Z,NA,دا اللي حيفتحوه في السينما
fal.l,https://yt3.ggpht.com/-urECgCE1xm0/AAAAAAAAAAI/AAAAAAAAAAA/Vu-8Yw-Qsms/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCFMkEE4s5v74EzleV4zKiWA,UCFMkEE4s5v74EzleV4zKiWA,o_nfdzMhmrA,الي جاي من خلف زون لايك😂😂,الي جاي من خلف زون لايك😂😂,TRUE,none,0,2018-01-19T13:16:20.000Z,2018-01-19T13:16:20.000Z,NA,الي جاي من خلف زون لايك😂😂
Mobile Legend,https://yt3.ggpht.com/-R1QEP4kjGHc/AAAAAAAAAAI/AAAAAAAAAAA/cxw8hLgFNNg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC0Cc7hGH49w44rwH73DxECg,UC0Cc7hGH49w44rwH73DxECg,o_nfdzMhmrA,So many dislike,So many dislike,TRUE,none,1,2018-01-19T11:31:33.000Z,2018-01-19T11:31:33.000Z,NA,So many dislike
Avery Nguyen,https://yt3.ggpht.com/-h8-01-Wj3lI/AAAAAAAAAAI/AAAAAAAAAAA/gBDSnCalHBY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UChvzPaWsCA-cbxM8cbrwZ_Q,UChvzPaWsCA-cbxM8cbrwZ_Q,o_nfdzMhmrA,I hate this I want the 🖕🏻🖕🏻 emoji!!!!,I hate this I want the 🖕🏻🖕🏻 emoji!!!!,TRUE,none,0,2018-01-18T05:06:05.000Z,2018-01-18T05:06:05.000Z,NA,I hate this I want the 🖕🏻🖕🏻 emoji!!!!
Calvin Grabler,https://yt3.ggpht.com/-75UGFmQUMNU/AAAAAAAAAAI/AAAAAAAAAAA/-lTeLeEKB3Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCg6KZlqTzWvbfZDOYFDO-sA,UCg6KZlqTzWvbfZDOYFDO-sA,o_nfdzMhmrA,The emoji movie 🌋🌍🌎🌏🌐🗾🗻🏠🏡🏢🏣🏤🏥🏦🏨🏩🏪🏫🏬🏭🏯🏰🌁♨💒🌃🌌🗼🌄🎠🗽🌅🎡⛪🌆🎢⛲🌇💈⛺🌉🎪🎭🚂🚃🚎🚈🎨🎰🚄🚅🚆🚇🚉🚊🚝🚞🚋🚌🚐🚑🚒🚓🚚🚥🚔🚦🚛🚧🚜🚕🚖🚲⚓🚗🚏⛵🚘⛽🚤🚙🚨🚢✈💺🚁🚟🚠🚡🚀🚪🚽🚿🛁⌛⏳⌚⏰🕛🕧🕐🕜🕑🕝🕒🌑🌒🌓🕦🕚🕥🕙🕤🕘🕣🕗🕢🕖🕡🕞🕓🕟🕔🕠🕕🌔🌕🌖🌗🌘🌙🌚🌟☔🌂⭐🌞🌝🌈🌀⛅☀☁🌜🌛🌠⚡❄⛄🔥💧🌊,The emoji movie 🌋🌍🌎🌏🌐🗾🗻🏠🏡🏢🏣🏤🏥🏦🏨🏩🏪🏫🏬🏭🏯🏰🌁♨💒🌃🌌🗼🌄🎠🗽🌅🎡⛪🌆🎢⛲🌇💈⛺🌉🎪🎭🚂🚃🚎🚈🎨🎰🚄🚅🚆🚇🚉🚊🚝🚞🚋🚌🚐🚑🚒🚓🚚🚥🚔🚦🚛🚧🚜🚕🚖🚲⚓🚗🚏⛵🚘⛽🚤🚙🚨🚢✈💺🚁🚟🚠🚡🚀🚪🚽🚿🛁⌛⏳⌚⏰🕛🕧🕐🕜🕑🕝🕒🌑🌒🌓🕦🕚🕥🕙🕤🕘🕣🕗🕢🕖🕡🕞🕓🕟🕔🕠🕕🌔🌕🌖🌗🌘🌙🌚🌟☔🌂⭐🌞🌝🌈🌀⛅☀☁🌜🌛🌠⚡❄⛄🔥💧🌊,TRUE,none,0,2018-01-18T03:47:47.000Z,2018-01-18T03:47:47.000Z,NA,The emoji movie 🌋🌍🌎🌏🌐🗾🗻🏠🏡🏢🏣🏤🏥🏦🏨🏩🏪🏫🏬🏭🏯🏰🌁♨💒🌃🌌🗼🌄🎠🗽🌅🎡⛪🌆🎢⛲🌇💈⛺🌉🎪🎭🚂🚃🚎🚈🎨🎰🚄🚅🚆🚇🚉🚊🚝🚞🚋🚌🚐🚑🚒🚓🚚🚥🚔🚦🚛🚧🚜🚕🚖🚲⚓🚗🚏⛵🚘⛽🚤🚙🚨🚢✈💺🚁🚟🚠🚡🚀🚪🚽🚿🛁⌛⏳⌚⏰🕛🕧🕐🕜🕑🕝🕒🌑🌒🌓🕦🕚🕥🕙🕤🕘🕣🕗🕢🕖🕡🕞🕓🕟🕔🕠🕕🌔🌕🌖🌗🌘🌙🌚🌟☔🌂⭐🌞🌝🌈🌀⛅☀☁🌜🌛🌠⚡❄⛄🔥💧🌊
Adrian #8,https://yt3.ggpht.com/-2cDifiPCnQw/AAAAAAAAAAI/AAAAAAAAAAA/h72tsarUVVg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCHYM8fs1mI9HknvVpfrZoaw,UCHYM8fs1mI9HknvVpfrZoaw,o_nfdzMhmrA,This movie looks😒,This movie looks😒,TRUE,none,0,2018-01-18T02:40:47.000Z,2018-01-18T02:40:47.000Z,NA,This movie looks😒
KidplayyMIXXO,https://yt3.ggpht.com/-eCKYtqmZBTs/AAAAAAAAAAI/AAAAAAAAAAA/yDJbne2URTc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCd4zxUm6W8KQaStKS8wTLKA,UCd4zxUm6W8KQaStKS8wTLKA,o_nfdzMhmrA,Came back to say they are making a Teen Titans GO movie soooo all y’all haters have something new to bash on for 2018 so memers and critics get your comments ready,Came back to say they are making a Teen Titans GO movie soooo all y’all haters have something new to bash on for 2018 so memers and critics get your comments ready,TRUE,none,0,2018-01-17T17:42:28.000Z,2018-01-17T17:42:28.000Z,NA,Came back to say they are making a Teen Titans GO movie soooo all y’all haters have something new to bash on for 2018 so memers and critics get your comments ready
Just A Random Guy On The Internet,https://yt3.ggpht.com/-AA-SRw_KkRo/AAAAAAAAAAI/AAAAAAAAAAA/Gk1WGwkc4sY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGI8axtVWnT0HAKS6I4_5ew,UCGI8axtVWnT0HAKS6I4_5ew,o_nfdzMhmrA,Who would ever consider making a movie about emojis?,Who would ever consider making a movie about emojis?,TRUE,none,0,2018-01-17T11:27:19.000Z,2018-01-17T11:27:19.000Z,NA,Who would ever consider making a movie about emojis?
FearlessGhostGamer YT,https://yt3.ggpht.com/-CHWhRyJ1E4o/AAAAAAAAAAI/AAAAAAAAAAA/OgsP2-lnElg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzkvINoFpFra1bcKbGT75kA,UCzkvINoFpFra1bcKbGT75kA,o_nfdzMhmrA,"Welp, I&#39;m not gonna use an emoji...<br /><br /><br /><br /><br /><br />EVER","Welp, I'm not gonna use an emoji...





EVER",TRUE,none,0,2018-01-17T09:53:40.000Z,2018-01-17T09:53:40.000Z,NA,"Welp, I'm not gonna use an emoji...





EVER"
FearlessGhostGamer YT,https://yt3.ggpht.com/-CHWhRyJ1E4o/AAAAAAAAAAI/AAAAAAAAAAA/OgsP2-lnElg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzkvINoFpFra1bcKbGT75kA,UCzkvINoFpFra1bcKbGT75kA,o_nfdzMhmrA,Jesus... No...,Jesus... No...,TRUE,none,0,2018-01-17T09:47:53.000Z,2018-01-17T09:47:53.000Z,NA,Jesus... No...
